route,sourceFile,currentArea,targetSuite,function,purpose,primaryUsers,permissions,scope,kind,apiDependencies,workflowDependencies,sharedComponents,loadingState,emptyState,errorState,forbiddenState,search,filtering,sorting,pagination,savedViews,responsive,accessibility,relatedRecords,record360,mobileRequirement,implementationState,verificationState,uxClass,decision,migrationWave,directSourceLines
"/amc","apps/web/app/amc/page.tsx","amc","Assets & Service","Amc","Amc operational work surface","AMC/service; technicians; asset custodians; fleet","API guard-derived permissions; page-level visibility NOT VERIFIED","tenant + organization","register-or-workspace","/api/amc/contracts | /api/amc/tickets | /api/amc/work-orders","Detected in UI source; verify against domain state machine","amc-client","apps/web/app/amc/loading.tsx","PRESENT_SIGNAL_NOT_VERIFIED","apps/web/app/amc/error.tsx","NOT_VERIFIED","MISSING_OR_NA","PRESENT_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","FLUID_ONLY","SEMANTIC_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","N/A_OR_REVIEW","HIGH_FOR_FIELD_ROUTES","IMPLEMENTED_PAGE_SURFACE","NOT_VERIFIED_TO_PAGE_DOD","B_EXISTS_UX_WEAK","REFACTOR_INCREMENTALLY","8_REMAINING_SUITES","8"
"/amc/ppm","apps/web/app/amc/ppm/page.tsx","amc","Assets & Service","Ppm","Ppm operational work surface","AMC/service; technicians; asset custodians; fleet","API guard-derived permissions; page-level visibility NOT VERIFIED","tenant + organization","register-or-workspace","/api/... | /api/amc/contracts | /api/amc/ppm-schedules | /api/amc/ppm-schedules/generate-due | /api/v1/ | /api/v1/...","Detected in UI source; verify against domain state machine","ppm-client","apps/web/app/amc/loading.tsx","PRESENT_SIGNAL_NOT_VERIFIED","apps/web/app/amc/error.tsx","NOT_VERIFIED","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","NONE","SEMANTIC_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","N/A_OR_REVIEW","HIGH_FOR_FIELD_ROUTES","IMPLEMENTED_PAGE_SURFACE","NOT_VERIFIED_TO_PAGE_DOD","B_EXISTS_UX_WEAK","REFACTOR_INCREMENTALLY","8_REMAINING_SUITES","49"
"/amc/work-orders/[id]","apps/web/app/amc/work-orders/[id]/page.tsx","amc","Assets & Service","Work Orders","Amc record detail and governed actions","AMC/service; technicians; asset custodians; fleet","API guard-derived permissions; page-level visibility NOT VERIFIED","tenant + organization","record-detail","/api/... | /api/amc/work-orders/${id}/${command} | /api/amc/work-orders/${id}/detail | /api/v1/ | /api/v1/...","Detected in UI source; verify against domain state machine","work-order-actions","apps/web/app/amc/loading.tsx","PRESENT_SIGNAL_NOT_VERIFIED","apps/web/app/amc/error.tsx","NOT_VERIFIED","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","NONE","NOT_VERIFIED","LINK_SIGNAL_NOT_VERIFIED","REQUIRED","HIGH_FOR_FIELD_ROUTES","IMPLEMENTED_PAGE_SURFACE","NOT_VERIFIED_TO_PAGE_DOD","B_EXISTS_UX_WEAK","REFACTOR_TO_RECORD_360_STANDARD","8_REMAINING_SUITES","184"
"/amc/work-orders","apps/web/app/amc/work-orders/page.tsx","amc","Assets & Service","Work Orders","Work Orders operational work surface","AMC/service; technicians; asset custodians; fleet","API guard-derived permissions; page-level visibility NOT VERIFIED","tenant + organization","register-or-workspace","/api/... | /api/amc/work-orders | /api/v1/ | /api/v1/...","Detected in UI source; verify against domain state machine","ui/data-state","apps/web/app/amc/loading.tsx","PRESENT_SIGNAL_NOT_VERIFIED","apps/web/app/amc/error.tsx","PRESENT_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","PRESENT_SIGNAL_NOT_VERIFIED","PRESENT_SIGNAL_NOT_VERIFIED","PRESENT_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","NONE","SEMANTIC_SIGNAL_NOT_VERIFIED","LINK_SIGNAL_NOT_VERIFIED","N/A_OR_REVIEW","HIGH_FOR_FIELD_ROUTES","IMPLEMENTED_PAGE_SURFACE","NOT_VERIFIED_TO_PAGE_DOD","B_EXISTS_UX_WEAK","REFACTOR_INCREMENTALLY","8_REMAINING_SUITES","159"
"/assets/control","apps/web/app/assets/control/page.tsx","assets","Assets & Service","Control","Control status, attention and navigation","AMC/service; technicians; asset custodians; fleet","API guard-derived permissions; page-level visibility NOT VERIFIED","tenant + organization","home-or-command-center","/api/... | /api/assets | /api/assets/${id} | /api/assets/inspections | /api/assets/maintenance | /api/assets/maintenance/${id}/complete | /api/v1/ | /api/v1/...","Detected in UI source; verify against domain state machine","assets-control-client","apps/web/app/assets/loading.tsx","PRESENT_SIGNAL_NOT_VERIFIED","apps/web/app/assets/error.tsx","NOT_VERIFIED","MISSING_OR_NA","PRESENT_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","NONE","SEMANTIC_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","N/A_OR_REVIEW","HIGH_FOR_FIELD_ROUTES","IMPLEMENTED_PAGE_SURFACE","NOT_VERIFIED_TO_PAGE_DOD","B_EXISTS_UX_WEAK","REBUILD_AS_SUITE_OR_FUNCTION_HOME","8_REMAINING_SUITES","78"
"/assets/depreciation","apps/web/app/assets/depreciation/page.tsx","assets","Assets & Service","Depreciation","Depreciation operational work surface","AMC/service; technicians; asset custodians; fleet","API guard-derived permissions; page-level visibility NOT VERIFIED","tenant + organization","register-or-workspace","/api/... | /api/assets | /api/assets/${assetId}/depreciation?${qs} | /api/v1/ | /api/v1/...","Detected in UI source; verify against domain state machine","depreciation-client","apps/web/app/assets/loading.tsx","PRESENT_SIGNAL_NOT_VERIFIED","apps/web/app/assets/error.tsx","NOT_VERIFIED","PRESENT_SIGNAL_NOT_VERIFIED","PRESENT_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","NONE","SEMANTIC_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","N/A_OR_REVIEW","HIGH_FOR_FIELD_ROUTES","IMPLEMENTED_PAGE_SURFACE","NOT_VERIFIED_TO_PAGE_DOD","B_EXISTS_UX_WEAK","REFACTOR_INCREMENTALLY","8_REMAINING_SUITES","45"
"/assets/disposals","apps/web/app/assets/disposals/page.tsx","assets","Assets & Service","Disposals","Disposals operational work surface","AMC/service; technicians; asset custodians; fleet","API guard-derived permissions; page-level visibility NOT VERIFIED","tenant + organization","register-or-workspace","/api/... | /api/assets/disposals | /api/v1/ | /api/v1/...","Detected in UI source; verify against domain state machine","asset-disposal-client","apps/web/app/assets/loading.tsx","PRESENT_SIGNAL_NOT_VERIFIED","apps/web/app/assets/error.tsx","NOT_VERIFIED","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","NONE","SEMANTIC_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","N/A_OR_REVIEW","HIGH_FOR_FIELD_ROUTES","IMPLEMENTED_PAGE_SURFACE","NOT_VERIFIED_TO_PAGE_DOD","B_EXISTS_UX_WEAK","REFACTOR_INCREMENTALLY","8_REMAINING_SUITES","31"
"/assets/register/[id]","apps/web/app/assets/register/[id]/page.tsx","assets","Assets & Service","Register","Assets record detail and governed actions","AMC/service; technicians; asset custodians; fleet","API guard-derived permissions; page-level visibility NOT VERIFIED","tenant + organization","record-detail","/api/... | /api/assets/${id}/detail | /api/v1/ | /api/v1/...","Detected in UI source; verify against domain state machine","","apps/web/app/assets/loading.tsx","PRESENT_SIGNAL_NOT_VERIFIED","apps/web/app/assets/error.tsx","NOT_VERIFIED","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","NONE","SEMANTIC_SIGNAL_NOT_VERIFIED","LINK_SIGNAL_NOT_VERIFIED","REQUIRED","HIGH_FOR_FIELD_ROUTES","IMPLEMENTED_PAGE_SURFACE","NOT_VERIFIED_TO_PAGE_DOD","B_EXISTS_UX_WEAK","REFACTOR_TO_RECORD_360_STANDARD","8_REMAINING_SUITES","196"
"/assets/register","apps/web/app/assets/register/page.tsx","assets","Assets & Service","Register","Register operational work surface","AMC/service; technicians; asset custodians; fleet","API guard-derived permissions; page-level visibility NOT VERIFIED","tenant + organization","register-or-workspace","/api/... | /api/assets | /api/v1/ | /api/v1/...","Detected in UI source; verify against domain state machine","ui/data-state","apps/web/app/assets/loading.tsx","PRESENT_SIGNAL_NOT_VERIFIED","apps/web/app/assets/error.tsx","PRESENT_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","PRESENT_SIGNAL_NOT_VERIFIED","PRESENT_SIGNAL_NOT_VERIFIED","PRESENT_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","NONE","SEMANTIC_SIGNAL_NOT_VERIFIED","LINK_SIGNAL_NOT_VERIFIED","N/A_OR_REVIEW","HIGH_FOR_FIELD_ROUTES","IMPLEMENTED_PAGE_SURFACE","NOT_VERIFIED_TO_PAGE_DOD","B_EXISTS_UX_WEAK","REFACTOR_INCREMENTALLY","8_REMAINING_SUITES","136"
"/commissioning/[id]","apps/web/app/commissioning/[id]/page.tsx","commissioning","Project Delivery","Commissioning","Commissioning record detail and governed actions","Project managers; engineers; site; QA/QC; HSE; commissioning; document control","API guard-derived permissions; page-level visibility NOT VERIFIED","tenant + organization; project filter varies by page","record-detail","/api/... | /api/commissioning/records/${id}/${path} | /api/commissioning/records/${id}/detail | /api/v1/ | /api/v1/...","Detected in UI source; verify against domain state machine","commissioning-actions","apps/web/app/commissioning/loading.tsx","PRESENT_SIGNAL_NOT_VERIFIED","apps/web/app/commissioning/error.tsx","NOT_VERIFIED","MISSING_OR_NA","PRESENT_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","NONE","SEMANTIC_SIGNAL_NOT_VERIFIED","LINK_SIGNAL_NOT_VERIFIED","REQUIRED","HIGH_FOR_FIELD_ROUTES","IMPLEMENTED_PAGE_SURFACE","NOT_VERIFIED_TO_PAGE_DOD","B_EXISTS_UX_WEAK","REFACTOR_TO_RECORD_360_STANDARD","6_PROJECT_DELIVERY","136"
"/commissioning","apps/web/app/commissioning/page.tsx","commissioning","Project Delivery","Commissioning","Commissioning operational work surface","Project managers; engineers; site; QA/QC; HSE; commissioning; document control","API guard-derived permissions; page-level visibility NOT VERIFIED","tenant + organization; project filter varies by page","register-or-workspace","/api/... | /api/commissioning/records | /api/commissioning/records/${r.id}/commission | /api/commissioning/records/${r.id}/fail | /api/commissioning/records/${r.id}/test | /api/projects/projects | /api/v1/ | /api/v1/...","Detected in UI source; verify against domain state machine","commissioning-client","apps/web/app/commissioning/loading.tsx","PRESENT_SIGNAL_NOT_VERIFIED","apps/web/app/commissioning/error.tsx","NOT_VERIFIED","MISSING_OR_NA","PRESENT_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","MISSING_OR_NA","PRESENT_SIGNAL_NOT_VERIFIED","FLUID_ONLY","SEMANTIC_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","N/A_OR_REVIEW","HIGH_FOR_FIELD_ROUTES","IMPLEMENTED_PAGE_SURFACE","NOT_VERIFIED_TO_PAGE_DOD","B_EXISTS_UX_WEAK","REFACTOR_INCREMENTALLY","6_PROJECT_DELIVERY","55"
"/compliance","apps/web/app/compliance/page.tsx","compliance","Project Delivery","Compliance","Compliance operational work surface","Project managers; engineers; site; QA/QC; HSE; commissioning; document control","API guard-derived permissions; page-level visibility NOT VERIFIED","tenant + organization","register-or-workspace","/api/... | /api/compliance/authorities | /api/compliance/cases | /api/compliance/cases/${id}/${child} | /api/compliance/cases?${qs} | /api/compliance/renewals?withinDays=90 | /api/v1/ | /api/v1/...","Detected in UI source; verify against domain state machine","compliance-client","apps/web/app/compliance/loading.tsx","PRESENT_SIGNAL_NOT_VERIFIED","apps/web/app/compliance/error.tsx","NOT_VERIFIED","PRESENT_SIGNAL_NOT_VERIFIED","PRESENT_SIGNAL_NOT_VERIFIED","PRESENT_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","MISSING_OR_NA","FLUID_ONLY","SEMANTIC_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","N/A_OR_REVIEW","HIGH_FOR_FIELD_ROUTES","IMPLEMENTED_PAGE_SURFACE","NOT_VERIFIED_TO_PAGE_DOD","B_EXISTS_UX_WEAK","REFACTOR_INCREMENTALLY","6_PROJECT_DELIVERY","43"
"/contracts/certificates/[id]/print","apps/web/app/contracts/certificates/[id]/print/page.tsx","contracts","Commercial & Contracts","Print","Contracts print output","Commercial; contracts; quantity surveyors; project managers; finance","API guard-derived permissions; page-level visibility NOT VERIFIED","tenant + organization","print","/api/... | /api/contracts/certificates/${id} | /api/v1/ | /api/v1/...","Detected in UI source; verify against domain state machine","document-sheet","apps/web/app/contracts/loading.tsx","PRESENT_SIGNAL_NOT_VERIFIED","apps/web/app/contracts/error.tsx","NOT_VERIFIED","MISSING_OR_NA","PRESENT_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","BREAKPOINT","SEMANTIC_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","N/A_OR_REVIEW","STANDARD","IMPLEMENTED_PAGE_SURFACE","NOT_VERIFIED_TO_PAGE_DOD","A_RETAIN","KEEP_AND_STANDARDIZE_PRINT","7_MAJOR_OFFICE_WORKFLOWS","52"
"/contracts/certificates","apps/web/app/contracts/certificates/page.tsx","contracts","Commercial & Contracts","Certificates","Certificates operational work surface","Commercial; contracts; quantity surveyors; project managers; finance","API guard-derived permissions; page-level visibility NOT VERIFIED","tenant + organization","register-or-workspace","/api/... | /api/contracts/certificates | /api/contracts/certificates/${id}/status | /api/contracts/certificates/summary/${cid} | /api/contracts/contracts | /api/finance/customer-invoices | /api/v1/ | /api/v1/...","Detected in UI source; verify against domain state machine","payment-certificates-client","apps/web/app/contracts/loading.tsx","PRESENT_SIGNAL_NOT_VERIFIED","apps/web/app/contracts/error.tsx","NOT_VERIFIED","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","NONE","SEMANTIC_SIGNAL_NOT_VERIFIED","LINK_SIGNAL_NOT_VERIFIED","N/A_OR_REVIEW","STANDARD","IMPLEMENTED_PAGE_SURFACE","NOT_VERIFIED_TO_PAGE_DOD","B_EXISTS_UX_WEAK","REFACTOR_INCREMENTALLY","7_MAJOR_OFFICE_WORKFLOWS","57"
"/contracts/clauses","apps/web/app/contracts/clauses/page.tsx","contracts","Commercial & Contracts","Clauses","Clauses operational work surface","Commercial; contracts; quantity surveyors; project managers; finance","API guard-derived permissions; page-level visibility NOT VERIFIED","tenant + organization","register-or-workspace","/api/... | /api/contracts/clauses | /api/contracts/clauses/${id} | /api/v1/ | /api/v1/...","Detected in UI source; verify against domain state machine","clause-library-client","apps/web/app/contracts/loading.tsx","PRESENT_SIGNAL_NOT_VERIFIED","apps/web/app/contracts/error.tsx","NOT_VERIFIED","PRESENT_SIGNAL_NOT_VERIFIED","PRESENT_SIGNAL_NOT_VERIFIED","PRESENT_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","MISSING_OR_NA","NONE","SEMANTIC_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","N/A_OR_REVIEW","STANDARD","IMPLEMENTED_PAGE_SURFACE","NOT_VERIFIED_TO_PAGE_DOD","B_EXISTS_UX_WEAK","REFACTOR_INCREMENTALLY","7_MAJOR_OFFICE_WORKFLOWS","30"
"/contracts/contracts/[id]","apps/web/app/contracts/contracts/[id]/page.tsx","contracts","Commercial & Contracts","Contracts","Contracts record detail and governed actions","Commercial; contracts; quantity surveyors; project managers; finance","API guard-derived permissions; page-level visibility NOT VERIFIED","tenant + organization","record-detail","/api/... | /api/contracts/bonds | /api/contracts/bonds/${b.id}/status | /api/contracts/bonds?contractId=${contract.id} | /api/contracts/certificates/summary/${contract.id} | /api/contracts/contracts/${contract.id}/status | /api/contracts/contracts/${id} | /api/contracts/obligations | /api/contracts/obligations/${o.id}/status | /api/contracts/obligations?contractId=${contract.id} | /api/crm/quotations | /api/projects/projects?contractId=${contract.id} | /api/v1/ | /api/v1/...","Detected in UI source; verify against domain state machine","contract-360-client | record-chrome","apps/web/app/contracts/loading.tsx","PRESENT_SIGNAL_NOT_VERIFIED","apps/web/app/contracts/error.tsx","NOT_VERIFIED","MISSING_OR_NA","PRESENT_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","NONE","SEMANTIC_SIGNAL_NOT_VERIFIED","LINK_SIGNAL_NOT_VERIFIED","STANDARD_SIGNAL_PRESENT","STANDARD","IMPLEMENTED_PAGE_SURFACE","NOT_VERIFIED_TO_PAGE_DOD","B_EXISTS_UX_WEAK","REFACTOR_TO_RECORD_360_STANDARD","7_MAJOR_OFFICE_WORKFLOWS","55"
"/contracts/contracts/[id]/print","apps/web/app/contracts/contracts/[id]/print/page.tsx","contracts","Commercial & Contracts","Print","Contracts print output","Commercial; contracts; quantity surveyors; project managers; finance","API guard-derived permissions; page-level visibility NOT VERIFIED","tenant + organization","print","/api/... | /api/contracts/contracts/${id} | /api/v1/ | /api/v1/...","Detected in UI source; verify against domain state machine","document-sheet","apps/web/app/contracts/loading.tsx","PRESENT_SIGNAL_NOT_VERIFIED","apps/web/app/contracts/error.tsx","NOT_VERIFIED","MISSING_OR_NA","PRESENT_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","BREAKPOINT","SEMANTIC_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","N/A_OR_REVIEW","STANDARD","IMPLEMENTED_PAGE_SURFACE","NOT_VERIFIED_TO_PAGE_DOD","A_RETAIN","KEEP_AND_STANDARDIZE_PRINT","7_MAJOR_OFFICE_WORKFLOWS","35"
"/contracts/contracts","apps/web/app/contracts/contracts/page.tsx","contracts","Commercial & Contracts","Contracts","Contracts operational work surface","Commercial; contracts; quantity surveyors; project managers; finance","API guard-derived permissions; page-level visibility NOT VERIFIED","tenant + organization","register-or-workspace","/api/... | /api/contracts/bonds | /api/contracts/contracts | /api/contracts/contracts/${c.id}/status | /api/projects/projects | /api/tendering/tenders?status=won | /api/v1/ | /api/v1/...","Detected in UI source; verify against domain state machine","contracts-register-client | ui/data-state","apps/web/app/contracts/loading.tsx","PRESENT_SIGNAL_NOT_VERIFIED","apps/web/app/contracts/error.tsx","PRESENT_SIGNAL_NOT_VERIFIED","PRESENT_SIGNAL_NOT_VERIFIED","PRESENT_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","PRESENT_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","FLUID_ONLY","SEMANTIC_SIGNAL_NOT_VERIFIED","LINK_SIGNAL_NOT_VERIFIED","N/A_OR_REVIEW","STANDARD","IMPLEMENTED_PAGE_SURFACE","NOT_VERIFIED_TO_PAGE_DOD","A_RETAIN_AND_INTEGRATE","REFACTOR_INCREMENTALLY","7_MAJOR_OFFICE_WORKFLOWS","59"
"/crm/accounts/[id]","apps/web/app/crm/accounts/[id]/page.tsx","crm","Sales & Pre-Award","Accounts","Crm record detail and governed actions","Sales; estimators; sales managers; bid and tender teams","API guard-derived permissions; page-level visibility NOT VERIFIED","tenant + organization","record-detail","/api/... | /api/crm/accounts/${a.id}/dossier/xlsx | /api/crm/accounts/${accountId} | /api/crm/accounts/${accountId}/summary | /api/crm/accounts/${id} | /api/crm/activities | /api/crm/contacts | /api/crm/contacts/${c.id} | /api/crm/contacts/${id} | /api/v1/ | /api/v1/... | /api/workspace/me | /api/workspace/users","Detected in UI source; verify against domain state machine","account-360-client | record-chrome","apps/web/app/crm/loading.tsx","PRESENT_SIGNAL_NOT_VERIFIED","apps/web/app/crm/error.tsx","NOT_VERIFIED","MISSING_OR_NA","PRESENT_SIGNAL_NOT_VERIFIED","PRESENT_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","MISSING_OR_NA","FLUID_ONLY","SEMANTIC_SIGNAL_NOT_VERIFIED","LINK_SIGNAL_NOT_VERIFIED","STANDARD_SIGNAL_PRESENT","STANDARD","IMPLEMENTED_PAGE_SURFACE","NOT_VERIFIED_TO_PAGE_DOD","B_EXISTS_UX_WEAK","REFACTOR_TO_RECORD_360_STANDARD","7_MAJOR_OFFICE_WORKFLOWS","48"
"/crm/accounts/[id]/print","apps/web/app/crm/accounts/[id]/print/page.tsx","crm","Sales & Pre-Award","Print","Crm print output","Sales; estimators; sales managers; bid and tender teams","API guard-derived permissions; page-level visibility NOT VERIFIED","tenant + organization","print","/api/crm/accounts/${id}/summary","Detected in UI source; verify against domain state machine","ui/generated-at","apps/web/app/crm/loading.tsx","PRESENT_SIGNAL_NOT_VERIFIED","apps/web/app/crm/error.tsx","NOT_VERIFIED","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","BREAKPOINT","SEMANTIC_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","N/A_OR_REVIEW","STANDARD","IMPLEMENTED_PAGE_SURFACE","NOT_VERIFIED_TO_PAGE_DOD","A_RETAIN","KEEP_AND_STANDARDIZE_PRINT","7_MAJOR_OFFICE_WORKFLOWS","179"
"/crm/accounts","apps/web/app/crm/accounts/page.tsx","crm","Sales & Pre-Award","Accounts","Accounts operational work surface","Sales; estimators; sales managers; bid and tender teams","API guard-derived permissions; page-level visibility NOT VERIFIED","tenant + organization","register-or-workspace","/api/... | /api/crm/accounts/${id} | /api/crm/accounts/export/xlsx | /api/crm/accounts/portfolio | /api/v1/ | /api/v1/... | /api/workspace/me | /api/workspace/users","Detected in UI source; verify against domain state machine","accounts-portfolio-client | ui/data-state","apps/web/app/crm/loading.tsx","PRESENT_SIGNAL_NOT_VERIFIED","apps/web/app/crm/error.tsx","PRESENT_SIGNAL_NOT_VERIFIED","PRESENT_SIGNAL_NOT_VERIFIED","PRESENT_SIGNAL_NOT_VERIFIED","PRESENT_SIGNAL_NOT_VERIFIED","PRESENT_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","FLUID_ONLY","SEMANTIC_SIGNAL_NOT_VERIFIED","LINK_SIGNAL_NOT_VERIFIED","N/A_OR_REVIEW","STANDARD","IMPLEMENTED_PAGE_SURFACE","NOT_VERIFIED_TO_PAGE_DOD","A_RETAIN_AND_INTEGRATE","REFACTOR_INCREMENTALLY","7_MAJOR_OFFICE_WORKFLOWS","23"
"/crm/accounts/print","apps/web/app/crm/accounts/print/page.tsx","crm","Sales & Pre-Award","Print","Crm print output","Sales; estimators; sales managers; bid and tender teams","API guard-derived permissions; page-level visibility NOT VERIFIED","tenant + organization","print","/api/crm/accounts","Detected in UI source; verify against domain state machine","ui/generated-at","apps/web/app/crm/loading.tsx","PRESENT_SIGNAL_NOT_VERIFIED","apps/web/app/crm/error.tsx","NOT_VERIFIED","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","BREAKPOINT","SEMANTIC_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","N/A_OR_REVIEW","STANDARD","IMPLEMENTED_PAGE_SURFACE","NOT_VERIFIED_TO_PAGE_DOD","A_RETAIN","KEEP_AND_STANDARDIZE_PRINT","7_MAJOR_OFFICE_WORKFLOWS","114"
"/crm/activities","apps/web/app/crm/activities/page.tsx","crm","Sales & Pre-Award","Activities","Activities operational work surface","Sales; estimators; sales managers; bid and tender teams","API guard-derived permissions; page-level visibility NOT VERIFIED","tenant + organization","register-or-workspace","/api/... | /api/crm/accounts | /api/crm/activities | /api/crm/activities/${a.id}/${action} | /api/crm/contacts | /api/crm/opportunities | /api/v1/ | /api/v1/...","Detected in UI source; verify against domain state machine","activities-client","apps/web/app/crm/loading.tsx","PRESENT_SIGNAL_NOT_VERIFIED","apps/web/app/crm/error.tsx","NOT_VERIFIED","PRESENT_SIGNAL_NOT_VERIFIED","PRESENT_SIGNAL_NOT_VERIFIED","PRESENT_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","PRESENT_SIGNAL_NOT_VERIFIED","FLUID_ONLY","SEMANTIC_SIGNAL_NOT_VERIFIED","LINK_SIGNAL_NOT_VERIFIED","N/A_OR_REVIEW","STANDARD","IMPLEMENTED_PAGE_SURFACE","NOT_VERIFIED_TO_PAGE_DOD","A_RETAIN_AND_INTEGRATE","REFACTOR_INCREMENTALLY","7_MAJOR_OFFICE_WORKFLOWS","66"
"/crm/campaigns","apps/web/app/crm/campaigns/page.tsx","crm","Sales & Pre-Award","Campaigns","Campaigns operational work surface","Sales; estimators; sales managers; bid and tender teams","API guard-derived permissions; page-level visibility NOT VERIFIED","tenant + organization","register-or-workspace","/api/... | /api/crm/campaigns | /api/crm/campaigns/${id}/${path} | /api/v1/ | /api/v1/...","Detected in UI source; verify against domain state machine","campaigns-client","apps/web/app/crm/loading.tsx","PRESENT_SIGNAL_NOT_VERIFIED","apps/web/app/crm/error.tsx","NOT_VERIFIED","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","FLUID_ONLY","SEMANTIC_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","N/A_OR_REVIEW","STANDARD","IMPLEMENTED_PAGE_SURFACE","NOT_VERIFIED_TO_PAGE_DOD","B_EXISTS_UX_WEAK","REFACTOR_INCREMENTALLY","7_MAJOR_OFFICE_WORKFLOWS","27"
"/crm/commercial","apps/web/app/crm/commercial/page.tsx","crm","Commercial & Contracts","Commercial","Commercial operational work surface","Commercial; contracts; quantity surveyors; project managers; finance","API guard-derived permissions; page-level visibility NOT VERIFIED","tenant + organization","register-or-workspace","/api/... | /api/contracts/contracts | /api/crm/quotations | /api/document-requirements?entityType=crm.quotation | /api/documents?aggregateType=crm.quotation | /api/tendering/tenders/pricing/sheets | /api/v1/ | /api/v1/...","Detected in UI source; verify against domain state machine","commercial-workspace | decision-readiness","apps/web/app/crm/loading.tsx","PRESENT_SIGNAL_NOT_VERIFIED","apps/web/app/crm/error.tsx","NOT_VERIFIED","MISSING_OR_NA","PRESENT_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","FLUID_ONLY","SEMANTIC_SIGNAL_NOT_VERIFIED","LINK_SIGNAL_NOT_VERIFIED","N/A_OR_REVIEW","STANDARD","IMPLEMENTED_PAGE_SURFACE","NOT_VERIFIED_TO_PAGE_DOD","B_EXISTS_UX_WEAK","REFACTOR_INCREMENTALLY","7_MAJOR_OFFICE_WORKFLOWS","52"
